-32.0	-4.0	180.0
-32.0	-36.0	180.0
-12.0	-36.0	180.0
-12.0	-42.0	180.0
-54.0	-42.0	180.0
-12.0	-42.0	180.0
-12.0	-51.0	180.0
-54.0	-51.0	180.0
-36.0	-51.0	180.0
